EDP Range,SLF Case 1,SLF Case 2,SLF Case 3,SLF Case 4,SLF Case 5,SLF Case 6,SLF Case 7,SLF Case 8,SLF Case 9
1.598,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.599,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.6,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.601,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.602,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.603,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.604,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.605,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.606,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.607,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.608,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.609,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.61,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.611,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.612,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.613,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.614,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.615,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.616,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.617,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.618,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.619,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.62,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.621,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.622,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.623,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.624,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.625,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.6260000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.627,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.6280000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.629,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.6300000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.631,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.6320000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.633,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.6340000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.635,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.6360000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.637,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.6380000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.639,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.6400000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.641,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.6420000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.643,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.6440000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.645,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.6460000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.647,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.6480000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.649,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.6500000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.651,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.6520000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.653,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.6540000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.655,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.6560000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.657,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.6580000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.659,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.6600000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.661,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.6620000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.663,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.6640000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.665,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.666,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.667,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.668,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.669,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.67,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.671,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.672,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.673,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.674,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.675,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.676,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.677,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.678,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.679,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.68,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.681,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.682,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.683,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.684,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.685,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.686,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.687,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.688,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.689,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.69,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.691,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.692,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.693,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.694,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.695,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.696,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.697,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.698,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.699,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.7,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.701,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.702,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.703,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.704,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.705,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.706,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.707,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.708,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.709,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.71,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.711,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.712,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.713,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.714,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.715,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.716,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.717,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.718,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.719,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.72,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.721,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.722,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.723,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.724,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.725,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.726,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.727,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.728,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.729,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.73,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.731,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.732,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.733,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.734,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.735,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.736,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.737,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.738,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.739,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.74,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.741,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.742,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.743,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.744,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.745,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.746,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.747,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.748,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.749,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.75,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.7510000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.752,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.7530000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.754,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.7550000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.756,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.7570000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.758,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.7590000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.76,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.7610000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.762,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.7630000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.764,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
1.7650000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
