EDP Range,SLF Case 1,SLF Case 2,SLF Case 3
2.2560000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.257,224751.928486925,492277.0366517036,857438.7174531503
2.258,224751.928486925,492277.0366517036,857438.7174531503
2.259,224751.928486925,492277.0366517036,857438.7174531503
2.2600000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.261,224751.928486925,492277.0366517036,857438.7174531503
2.262,224751.928486925,492277.0366517036,857438.7174531503
2.263,224751.928486925,492277.0366517036,857438.7174531503
2.2640000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.265,224751.928486925,492277.0366517036,857438.7174531503
2.266,224751.928486925,492277.0366517036,857438.7174531503
2.267,224751.928486925,492277.0366517036,857438.7174531503
2.2680000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.269,224751.928486925,492277.0366517036,857438.7174531503
2.27,224751.928486925,492277.0366517036,857438.7174531503
2.271,224751.928486925,492277.0366517036,857438.7174531503
2.2720000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.273,224751.928486925,492277.0366517036,857438.7174531503
2.274,224751.928486925,492277.0366517036,857438.7174531503
2.275,224751.928486925,492277.0366517036,857438.7174531503
2.2760000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.277,224751.928486925,492277.0366517036,857438.7174531503
2.278,224751.928486925,492277.0366517036,857438.7174531503
2.279,224751.928486925,492277.0366517036,857438.7174531503
2.2800000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.281,224751.928486925,492277.0366517036,857438.7174531503
2.282,224751.928486925,492277.0366517036,857438.7174531503
2.283,224751.928486925,492277.0366517036,857438.7174531503
2.2840000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.285,224751.928486925,492277.0366517036,857438.7174531503
2.286,224751.928486925,492277.0366517036,857438.7174531503
2.287,224751.928486925,492277.0366517036,857438.7174531503
2.2880000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.289,224751.928486925,492277.0366517036,857438.7174531503
2.29,224751.928486925,492277.0366517036,857438.7174531503
2.291,224751.928486925,492277.0366517036,857438.7174531503
2.2920000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.293,224751.928486925,492277.0366517036,857438.7174531503
2.294,224751.928486925,492277.0366517036,857438.7174531503
2.295,224751.928486925,492277.0366517036,857438.7174531503
2.2960000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.297,224751.928486925,492277.0366517036,857438.7174531503
2.298,224751.928486925,492277.0366517036,857438.7174531503
2.299,224751.928486925,492277.0366517036,857438.7174531503
2.3000000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.301,224751.928486925,492277.0366517036,857438.7174531503
2.302,224751.928486925,492277.0366517036,857438.7174531503
2.303,224751.928486925,492277.0366517036,857438.7174531503
2.3040000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.305,224751.928486925,492277.0366517036,857438.7174531503
2.306,224751.928486925,492277.0366517036,857438.7174531503
2.307,224751.928486925,492277.0366517036,857438.7174531503
2.308,224751.928486925,492277.0366517036,857438.7174531503
2.309,224751.928486925,492277.0366517036,857438.7174531503
2.31,224751.928486925,492277.0366517036,857438.7174531503
2.311,224751.928486925,492277.0366517036,857438.7174531503
2.312,224751.928486925,492277.0366517036,857438.7174531503
2.313,224751.928486925,492277.0366517036,857438.7174531503
2.314,224751.928486925,492277.0366517036,857438.7174531503
2.315,224751.928486925,492277.0366517036,857438.7174531503
2.316,224751.928486925,492277.0366517036,857438.7174531503
2.317,224751.928486925,492277.0366517036,857438.7174531503
2.318,224751.928486925,492277.0366517036,857438.7174531503
2.319,224751.928486925,492277.0366517036,857438.7174531503
2.32,224751.928486925,492277.0366517036,857438.7174531503
2.321,224751.928486925,492277.0366517036,857438.7174531503
2.322,224751.928486925,492277.0366517036,857438.7174531503
2.323,224751.928486925,492277.0366517036,857438.7174531503
2.324,224751.928486925,492277.0366517036,857438.7174531503
2.325,224751.928486925,492277.0366517036,857438.7174531503
2.326,224751.928486925,492277.0366517036,857438.7174531503
2.327,224751.928486925,492277.0366517036,857438.7174531503
2.328,224751.928486925,492277.0366517036,857438.7174531503
2.329,224751.928486925,492277.0366517036,857438.7174531503
2.33,224751.928486925,492277.0366517036,857438.7174531503
2.331,224751.928486925,492277.0366517036,857438.7174531503
2.332,224751.928486925,492277.0366517036,857438.7174531503
2.333,224751.928486925,492277.0366517036,857438.7174531503
2.334,224751.928486925,492277.0366517036,857438.7174531503
2.335,224751.928486925,492277.0366517036,857438.7174531503
2.336,224751.928486925,492277.0366517036,857438.7174531503
2.337,224751.928486925,492277.0366517036,857438.7174531503
2.338,224751.928486925,492277.0366517036,857438.7174531503
2.339,224751.928486925,492277.0366517036,857438.7174531503
2.34,224751.928486925,492277.0366517036,857438.7174531503
2.341,224751.928486925,492277.0366517036,857438.7174531503
2.342,224751.928486925,492277.0366517036,857438.7174531503
2.343,224751.928486925,492277.0366517036,857438.7174531503
2.344,224751.928486925,492277.0366517036,857438.7174531503
2.345,224751.928486925,492277.0366517036,857438.7174531503
2.346,224751.928486925,492277.0366517036,857438.7174531503
2.347,224751.928486925,492277.0366517036,857438.7174531503
2.348,224751.928486925,492277.0366517036,857438.7174531503
2.349,224751.928486925,492277.0366517036,857438.7174531503
2.35,224751.928486925,492277.0366517036,857438.7174531503
2.351,224751.928486925,492277.0366517036,857438.7174531503
2.352,224751.928486925,492277.0366517036,857438.7174531503
2.353,224751.928486925,492277.0366517036,857438.7174531503
2.354,224751.928486925,492277.0366517036,857438.7174531503
2.355,224751.928486925,492277.0366517036,857438.7174531503
2.356,224751.928486925,492277.0366517036,857438.7174531503
2.357,224751.928486925,492277.0366517036,857438.7174531503
2.358,224751.928486925,492277.0366517036,857438.7174531503
2.359,224751.928486925,492277.0366517036,857438.7174531503
2.36,224751.928486925,492277.0366517036,857438.7174531503
2.361,224751.928486925,492277.0366517036,857438.7174531503
2.362,224751.928486925,492277.0366517036,857438.7174531503
2.363,224751.928486925,492277.0366517036,857438.7174531503
2.364,224751.928486925,492277.0366517036,857438.7174531503
2.365,224751.928486925,492277.0366517036,857438.7174531503
2.366,224751.928486925,492277.0366517036,857438.7174531503
2.367,224751.928486925,492277.0366517036,857438.7174531503
2.368,224751.928486925,492277.0366517036,857438.7174531503
2.369,224751.928486925,492277.0366517036,857438.7174531503
2.37,224751.928486925,492277.0366517036,857438.7174531503
2.371,224751.928486925,492277.0366517036,857438.7174531503
2.372,224751.928486925,492277.0366517036,857438.7174531503
2.373,224751.928486925,492277.0366517036,857438.7174531503
2.374,224751.928486925,492277.0366517036,857438.7174531503
2.375,224751.928486925,492277.0366517036,857438.7174531503
2.376,224751.928486925,492277.0366517036,857438.7174531503
2.3770000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.378,224751.928486925,492277.0366517036,857438.7174531503
2.379,224751.928486925,492277.0366517036,857438.7174531503
2.38,224751.928486925,492277.0366517036,857438.7174531503
2.3810000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.382,224751.928486925,492277.0366517036,857438.7174531503
2.383,224751.928486925,492277.0366517036,857438.7174531503
2.384,224751.928486925,492277.0366517036,857438.7174531503
2.3850000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.386,224751.928486925,492277.0366517036,857438.7174531503
2.387,224751.928486925,492277.0366517036,857438.7174531503
2.388,224751.928486925,492277.0366517036,857438.7174531503
2.3890000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.39,224751.928486925,492277.0366517036,857438.7174531503
2.391,224751.928486925,492277.0366517036,857438.7174531503
2.392,224751.928486925,492277.0366517036,857438.7174531503
2.3930000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.394,224751.928486925,492277.0366517036,857438.7174531503
2.395,224751.928486925,492277.0366517036,857438.7174531503
2.396,224751.928486925,492277.0366517036,857438.7174531503
2.3970000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.398,224751.928486925,492277.0366517036,857438.7174531503
2.399,224751.928486925,492277.0366517036,857438.7174531503
2.4,224751.928486925,492277.0366517036,857438.7174531503
2.4010000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.402,224751.928486925,492277.0366517036,857438.7174531503
2.403,224751.928486925,492277.0366517036,857438.7174531503
2.404,224751.928486925,492277.0366517036,857438.7174531503
2.4050000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.406,224751.928486925,492277.0366517036,857438.7174531503
2.407,224751.928486925,492277.0366517036,857438.7174531503
2.408,224751.928486925,492277.0366517036,857438.7174531503
2.4090000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.41,224751.928486925,492277.0366517036,857438.7174531503
2.411,224751.928486925,492277.0366517036,857438.7174531503
2.412,224751.928486925,492277.0366517036,857438.7174531503
2.4130000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.414,224751.928486925,492277.0366517036,857438.7174531503
2.415,224751.928486925,492277.0366517036,857438.7174531503
2.416,224751.928486925,492277.0366517036,857438.7174531503
2.4170000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.418,224751.928486925,492277.0366517036,857438.7174531503
2.419,224751.928486925,492277.0366517036,857438.7174531503
2.42,224751.928486925,492277.0366517036,857438.7174531503
2.4210000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.422,224751.928486925,492277.0366517036,857438.7174531503
2.423,224751.928486925,492277.0366517036,857438.7174531503
2.424,224751.928486925,492277.0366517036,857438.7174531503
2.4250000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.426,224751.928486925,492277.0366517036,857438.7174531503
2.427,224751.928486925,492277.0366517036,857438.7174531503
2.428,224751.928486925,492277.0366517036,857438.7174531503
2.4290000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.43,224751.928486925,492277.0366517036,857438.7174531503
2.431,224751.928486925,492277.0366517036,857438.7174531503
2.432,224751.928486925,492277.0366517036,857438.7174531503
2.433,224751.928486925,492277.0366517036,857438.7174531503
2.434,224751.928486925,492277.0366517036,857438.7174531503
2.435,224751.928486925,492277.0366517036,857438.7174531503
2.436,224751.928486925,492277.0366517036,857438.7174531503
2.437,224751.928486925,492277.0366517036,857438.7174531503
2.438,224751.928486925,492277.0366517036,857438.7174531503
2.439,224751.928486925,492277.0366517036,857438.7174531503
2.44,224751.928486925,492277.0366517036,857438.7174531503
2.441,224751.928486925,492277.0366517036,857438.7174531503
2.442,224751.928486925,492277.0366517036,857438.7174531503
2.443,224751.928486925,492277.0366517036,857438.7174531503
2.444,224751.928486925,492277.0366517036,857438.7174531503
2.445,224751.928486925,492277.0366517036,857438.7174531503
2.446,224751.928486925,492277.0366517036,857438.7174531503
2.447,224751.928486925,492277.0366517036,857438.7174531503
2.448,224751.928486925,492277.0366517036,857438.7174531503
2.449,224751.928486925,492277.0366517036,857438.7174531503
2.45,224751.928486925,492277.0366517036,857438.7174531503
2.451,224751.928486925,492277.0366517036,857438.7174531503
2.452,224751.928486925,492277.0366517036,857438.7174531503
2.453,224751.928486925,492277.0366517036,857438.7174531503
2.454,224751.928486925,492277.0366517036,857438.7174531503
2.455,224751.928486925,492277.0366517036,857438.7174531503
2.456,224751.928486925,492277.0366517036,857438.7174531503
2.457,224751.928486925,492277.0366517036,857438.7174531503
2.458,224751.928486925,492277.0366517036,857438.7174531503
2.459,224751.928486925,492277.0366517036,857438.7174531503
2.46,224751.928486925,492277.0366517036,857438.7174531503
2.461,224751.928486925,492277.0366517036,857438.7174531503
2.462,224751.928486925,492277.0366517036,857438.7174531503
2.463,224751.928486925,492277.0366517036,857438.7174531503
2.464,224751.928486925,492277.0366517036,857438.7174531503
2.465,224751.928486925,492277.0366517036,857438.7174531503
2.466,224751.928486925,492277.0366517036,857438.7174531503
2.467,224751.928486925,492277.0366517036,857438.7174531503
2.468,224751.928486925,492277.0366517036,857438.7174531503
2.469,224751.928486925,492277.0366517036,857438.7174531503
2.47,224751.928486925,492277.0366517036,857438.7174531503
2.471,224751.928486925,492277.0366517036,857438.7174531503
2.472,224751.928486925,492277.0366517036,857438.7174531503
2.473,224751.928486925,492277.0366517036,857438.7174531503
2.474,224751.928486925,492277.0366517036,857438.7174531503
2.475,224751.928486925,492277.0366517036,857438.7174531503
2.476,224751.928486925,492277.0366517036,857438.7174531503
2.477,224751.928486925,492277.0366517036,857438.7174531503
2.478,224751.928486925,492277.0366517036,857438.7174531503
2.479,224751.928486925,492277.0366517036,857438.7174531503
2.48,224751.928486925,492277.0366517036,857438.7174531503
2.481,224751.928486925,492277.0366517036,857438.7174531503
2.482,224751.928486925,492277.0366517036,857438.7174531503
2.483,224751.928486925,492277.0366517036,857438.7174531503
2.484,224751.928486925,492277.0366517036,857438.7174531503
2.485,224751.928486925,492277.0366517036,857438.7174531503
2.486,224751.928486925,492277.0366517036,857438.7174531503
2.487,224751.928486925,492277.0366517036,857438.7174531503
2.488,224751.928486925,492277.0366517036,857438.7174531503
2.489,224751.928486925,492277.0366517036,857438.7174531503
2.49,224751.928486925,492277.0366517036,857438.7174531503
2.491,224751.928486925,492277.0366517036,857438.7174531503
2.492,224751.928486925,492277.0366517036,857438.7174531503
2.493,224751.928486925,492277.0366517036,857438.7174531503
2.494,224751.928486925,492277.0366517036,857438.7174531503
2.495,224751.928486925,492277.0366517036,857438.7174531503
2.496,224751.928486925,492277.0366517036,857438.7174531503
2.497,224751.928486925,492277.0366517036,857438.7174531503
2.498,224751.928486925,492277.0366517036,857438.7174531503
2.499,224751.928486925,492277.0366517036,857438.7174531503
2.5,224751.928486925,492277.0366517036,857438.7174531503
2.501,224751.928486925,492277.0366517036,857438.7174531503
2.5020000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.503,224751.928486925,492277.0366517036,857438.7174531503
2.504,224751.928486925,492277.0366517036,857438.7174531503
2.505,224751.928486925,492277.0366517036,857438.7174531503
2.5060000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.507,224751.928486925,492277.0366517036,857438.7174531503
2.508,224751.928486925,492277.0366517036,857438.7174531503
2.509,224751.928486925,492277.0366517036,857438.7174531503
2.5100000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.511,224751.928486925,492277.0366517036,857438.7174531503
2.512,224751.928486925,492277.0366517036,857438.7174531503
2.513,224751.928486925,492277.0366517036,857438.7174531503
2.5140000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.515,224751.928486925,492277.0366517036,857438.7174531503
2.516,224751.928486925,492277.0366517036,857438.7174531503
2.517,224751.928486925,492277.0366517036,857438.7174531503
2.5180000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.519,224751.928486925,492277.0366517036,857438.7174531503
2.52,224751.928486925,492277.0366517036,857438.7174531503
2.521,224751.928486925,492277.0366517036,857438.7174531503
2.5220000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.523,224751.928486925,492277.0366517036,857438.7174531503
2.524,224751.928486925,492277.0366517036,857438.7174531503
2.525,224751.928486925,492277.0366517036,857438.7174531503
2.5260000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.527,224751.928486925,492277.0366517036,857438.7174531503
2.528,224751.928486925,492277.0366517036,857438.7174531503
2.529,224751.928486925,492277.0366517036,857438.7174531503
2.5300000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.531,224751.928486925,492277.0366517036,857438.7174531503
2.532,224751.928486925,492277.0366517036,857438.7174531503
2.533,224751.928486925,492277.0366517036,857438.7174531503
2.5340000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.535,224751.928486925,492277.0366517036,857438.7174531503
2.536,224751.928486925,492277.0366517036,857438.7174531503
2.537,224751.928486925,492277.0366517036,857438.7174531503
2.5380000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.539,224751.928486925,492277.0366517036,857438.7174531503
2.54,224751.928486925,492277.0366517036,857438.7174531503
2.541,224751.928486925,492277.0366517036,857438.7174531503
2.5420000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.543,224751.928486925,492277.0366517036,857438.7174531503
2.544,224751.928486925,492277.0366517036,857438.7174531503
2.545,224751.928486925,492277.0366517036,857438.7174531503
2.5460000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.547,224751.928486925,492277.0366517036,857438.7174531503
2.548,224751.928486925,492277.0366517036,857438.7174531503
2.549,224751.928486925,492277.0366517036,857438.7174531503
2.5500000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.551,224751.928486925,492277.0366517036,857438.7174531503
2.552,224751.928486925,492277.0366517036,857438.7174531503
2.553,224751.928486925,492277.0366517036,857438.7174531503
2.5540000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.555,224751.928486925,492277.0366517036,857438.7174531503
2.556,224751.928486925,492277.0366517036,857438.7174531503
2.557,224751.928486925,492277.0366517036,857438.7174531503
2.5580000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.559,224751.928486925,492277.0366517036,857438.7174531503
2.56,224751.928486925,492277.0366517036,857438.7174531503
2.561,224751.928486925,492277.0366517036,857438.7174531503
2.562,224751.928486925,492277.0366517036,857438.7174531503
2.563,224751.928486925,492277.0366517036,857438.7174531503
2.564,224751.928486925,492277.0366517036,857438.7174531503
2.565,224751.928486925,492277.0366517036,857438.7174531503
2.566,224751.928486925,492277.0366517036,857438.7174531503
2.567,224751.928486925,492277.0366517036,857438.7174531503
2.568,224751.928486925,492277.0366517036,857438.7174531503
2.569,224751.928486925,492277.0366517036,857438.7174531503
2.57,224751.928486925,492277.0366517036,857438.7174531503
2.571,224751.928486925,492277.0366517036,857438.7174531503
2.572,224751.928486925,492277.0366517036,857438.7174531503
2.573,224751.928486925,492277.0366517036,857438.7174531503
2.574,224751.928486925,492277.0366517036,857438.7174531503
2.575,224751.928486925,492277.0366517036,857438.7174531503
2.576,224751.928486925,492277.0366517036,857438.7174531503
2.577,224751.928486925,492277.0366517036,857438.7174531503
2.578,224751.928486925,492277.0366517036,857438.7174531503
2.579,224751.928486925,492277.0366517036,857438.7174531503
2.58,224751.928486925,492277.0366517036,857438.7174531503
2.581,224751.928486925,492277.0366517036,857438.7174531503
2.582,224751.928486925,492277.0366517036,857438.7174531503
2.583,224751.928486925,492277.0366517036,857438.7174531503
2.584,224751.928486925,492277.0366517036,857438.7174531503
2.585,224751.928486925,492277.0366517036,857438.7174531503
2.586,224751.928486925,492277.0366517036,857438.7174531503
2.587,224751.928486925,492277.0366517036,857438.7174531503
2.588,224751.928486925,492277.0366517036,857438.7174531503
2.589,224751.928486925,492277.0366517036,857438.7174531503
2.59,224751.928486925,492277.0366517036,857438.7174531503
2.591,224751.928486925,492277.0366517036,857438.7174531503
2.592,224751.928486925,492277.0366517036,857438.7174531503
2.593,224751.928486925,492277.0366517036,857438.7174531503
2.594,224751.928486925,492277.0366517036,857438.7174531503
2.595,224751.928486925,492277.0366517036,857438.7174531503
2.596,224751.928486925,492277.0366517036,857438.7174531503
2.597,224751.928486925,492277.0366517036,857438.7174531503
2.598,224751.928486925,492277.0366517036,857438.7174531503
2.599,224751.928486925,492277.0366517036,857438.7174531503
2.6,224751.928486925,492277.0366517036,857438.7174531503
2.601,224751.928486925,492277.0366517036,857438.7174531503
2.602,224751.928486925,492277.0366517036,857438.7174531503
2.603,224751.928486925,492277.0366517036,857438.7174531503
2.604,224751.928486925,492277.0366517036,857438.7174531503
2.605,224751.928486925,492277.0366517036,857438.7174531503
2.606,224751.928486925,492277.0366517036,857438.7174531503
2.607,224751.928486925,492277.0366517036,857438.7174531503
2.608,224751.928486925,492277.0366517036,857438.7174531503
2.609,224751.928486925,492277.0366517036,857438.7174531503
2.61,224751.928486925,492277.0366517036,857438.7174531503
2.611,224751.928486925,492277.0366517036,857438.7174531503
2.612,224751.928486925,492277.0366517036,857438.7174531503
2.613,224751.928486925,492277.0366517036,857438.7174531503
2.614,224751.928486925,492277.0366517036,857438.7174531503
2.615,224751.928486925,492277.0366517036,857438.7174531503
2.616,224751.928486925,492277.0366517036,857438.7174531503
2.617,224751.928486925,492277.0366517036,857438.7174531503
2.618,224751.928486925,492277.0366517036,857438.7174531503
2.619,224751.928486925,492277.0366517036,857438.7174531503
2.62,224751.928486925,492277.0366517036,857438.7174531503
2.621,224751.928486925,492277.0366517036,857438.7174531503
2.622,224751.928486925,492277.0366517036,857438.7174531503
2.623,224751.928486925,492277.0366517036,857438.7174531503
2.624,224751.928486925,492277.0366517036,857438.7174531503
2.625,224751.928486925,492277.0366517036,857438.7174531503
2.626,224751.928486925,492277.0366517036,857438.7174531503
2.6270000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.628,224751.928486925,492277.0366517036,857438.7174531503
2.629,224751.928486925,492277.0366517036,857438.7174531503
2.63,224751.928486925,492277.0366517036,857438.7174531503
2.6310000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.632,224751.928486925,492277.0366517036,857438.7174531503
2.633,224751.928486925,492277.0366517036,857438.7174531503
2.634,224751.928486925,492277.0366517036,857438.7174531503
2.6350000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.636,224751.928486925,492277.0366517036,857438.7174531503
2.637,224751.928486925,492277.0366517036,857438.7174531503
2.638,224751.928486925,492277.0366517036,857438.7174531503
2.6390000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.64,224751.928486925,492277.0366517036,857438.7174531503
2.641,224751.928486925,492277.0366517036,857438.7174531503
2.642,224751.928486925,492277.0366517036,857438.7174531503
2.6430000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.644,224751.928486925,492277.0366517036,857438.7174531503
2.645,224751.928486925,492277.0366517036,857438.7174531503
2.646,224751.928486925,492277.0366517036,857438.7174531503
2.6470000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.648,224751.928486925,492277.0366517036,857438.7174531503
2.649,224751.928486925,492277.0366517036,857438.7174531503
2.65,224751.928486925,492277.0366517036,857438.7174531503
2.6510000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.652,224751.928486925,492277.0366517036,857438.7174531503
2.653,224751.928486925,492277.0366517036,857438.7174531503
2.654,224751.928486925,492277.0366517036,857438.7174531503
2.6550000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.656,224751.928486925,492277.0366517036,857438.7174531503
2.657,224751.928486925,492277.0366517036,857438.7174531503
2.658,224751.928486925,492277.0366517036,857438.7174531503
2.6590000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.66,224751.928486925,492277.0366517036,857438.7174531503
2.661,224751.928486925,492277.0366517036,857438.7174531503
2.662,224751.928486925,492277.0366517036,857438.7174531503
2.6630000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.664,224751.928486925,492277.0366517036,857438.7174531503
2.665,224751.928486925,492277.0366517036,857438.7174531503
2.666,224751.928486925,492277.0366517036,857438.7174531503
2.6670000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.668,224751.928486925,492277.0366517036,857438.7174531503
2.669,224751.928486925,492277.0366517036,857438.7174531503
2.67,224751.928486925,492277.0366517036,857438.7174531503
2.6710000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.672,224751.928486925,492277.0366517036,857438.7174531503
2.673,224751.928486925,492277.0366517036,857438.7174531503
2.674,224751.928486925,492277.0366517036,857438.7174531503
2.6750000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.676,224751.928486925,492277.0366517036,857438.7174531503
2.677,224751.928486925,492277.0366517036,857438.7174531503
2.678,224751.928486925,492277.0366517036,857438.7174531503
2.6790000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.68,224751.928486925,492277.0366517036,857438.7174531503
2.681,224751.928486925,492277.0366517036,857438.7174531503
2.682,224751.928486925,492277.0366517036,857438.7174531503
2.6830000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.684,224751.928486925,492277.0366517036,857438.7174531503
2.685,224751.928486925,492277.0366517036,857438.7174531503
2.686,224751.928486925,492277.0366517036,857438.7174531503
2.6870000000000003,224751.928486925,492277.0366517036,857438.7174531503
2.688,224751.928486925,492277.0366517036,857438.7174531503
2.689,224751.928486925,492277.0366517036,857438.7174531503
2.69,224751.928486925,492277.0366517036,857438.7174531503
2.691,224751.928486925,492277.0366517036,857438.7174531503
2.692,224751.928486925,492277.0366517036,857438.7174531503
2.693,224751.928486925,492277.0366517036,857438.7174531503
2.694,224751.928486925,492277.0366517036,857438.7174531503
2.695,224751.928486925,492277.0366517036,857438.7174531503
2.696,224751.928486925,492277.0366517036,857438.7174531503
2.697,224751.928486925,492277.0366517036,857438.7174531503
2.698,224751.928486925,492277.0366517036,857438.7174531503
2.699,224751.928486925,492277.0366517036,857438.7174531503
2.7,224751.928486925,492277.0366517036,857438.7174531503
2.701,224751.928486925,492277.0366517036,857438.7174531503
2.702,224751.928486925,492277.0366517036,857438.7174531503
2.703,224751.928486925,492277.0366517036,857438.7174531503
2.704,224751.928486925,492277.0366517036,857438.7174531503
2.705,224751.928486925,492277.0366517036,857438.7174531503
2.706,224751.928486925,492277.0366517036,857438.7174531503
2.707,224751.928486925,492277.0366517036,857438.7174531503
2.708,224751.928486925,492277.0366517036,857438.7174531503
2.709,224751.928486925,492277.0366517036,857438.7174531503
2.71,224751.928486925,492277.0366517036,857438.7174531503
2.711,224751.928486925,492277.0366517036,857438.7174531503
2.712,224751.928486925,492277.0366517036,857438.7174531503
2.713,224751.928486925,492277.0366517036,857438.7174531503
2.714,224751.928486925,492277.0366517036,857438.7174531503
2.715,224751.928486925,492277.0366517036,857438.7174531503
2.716,224751.928486925,492277.0366517036,857438.7174531503
2.717,224751.928486925,492277.0366517036,857438.7174531503
2.718,224751.928486925,492277.0366517036,857438.7174531503
2.719,224751.928486925,492277.0366517036,857438.7174531503
2.72,224751.928486925,492277.0366517036,857438.7174531503
2.721,224751.928486925,492277.0366517036,857438.7174531503
2.722,224751.928486925,492277.0366517036,857438.7174531503
2.723,224751.928486925,492277.0366517036,857438.7174531503
2.724,224751.928486925,492277.0366517036,857438.7174531503
2.725,224751.928486925,492277.0366517036,857438.7174531503
2.726,224751.928486925,492277.0366517036,857438.7174531503
2.727,224751.928486925,492277.0366517036,857438.7174531503
2.728,224751.928486925,492277.0366517036,857438.7174531503
2.729,224751.928486925,492277.0366517036,857438.7174531503
2.73,224751.928486925,492277.0366517036,857438.7174531503
2.731,224751.928486925,492277.0366517036,857438.7174531503
2.732,224751.928486925,492277.0366517036,857438.7174531503
2.733,224751.928486925,492277.0366517036,857438.7174531503
2.734,224751.928486925,492277.0366517036,857438.7174531503
2.735,224751.928486925,492277.0366517036,857438.7174531503
2.736,224751.928486925,492277.0366517036,857438.7174531503
2.737,224751.928486925,492277.0366517036,857438.7174531503
2.738,224751.928486925,492277.0366517036,857438.7174531503
2.739,224751.928486925,492277.0366517036,857438.7174531503
2.74,224751.928486925,492277.0366517036,857438.7174531503
2.741,224751.928486925,492277.0366517036,857438.7174531503
2.742,224751.928486925,492277.0366517036,857438.7174531503
2.743,224751.928486925,492277.0366517036,857438.7174531503
2.744,224751.928486925,492277.0366517036,857438.7174531503
2.745,224751.928486925,492277.0366517036,857438.7174531503
2.746,224751.928486925,492277.0366517036,857438.7174531503
2.747,224751.928486925,492277.0366517036,857438.7174531503
2.748,224751.928486925,492277.0366517036,857438.7174531503
2.749,224751.928486925,492277.0366517036,857438.7174531503
2.75,224751.928486925,492277.0366517036,857438.7174531503
2.751,224751.928486925,492277.0366517036,857438.7174531503
2.7520000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.753,224751.928486925,492277.0366517036,857438.7174531503
2.754,224751.928486925,492277.0366517036,857438.7174531503
2.755,224751.928486925,492277.0366517036,857438.7174531503
2.7560000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.757,224751.928486925,492277.0366517036,857438.7174531503
2.758,224751.928486925,492277.0366517036,857438.7174531503
2.759,224751.928486925,492277.0366517036,857438.7174531503
2.7600000000000002,224751.928486925,492277.0366517036,857438.7174531503
2.761,224751.928486925,492277.0366517036,857438.7174531503
